vOTU	Length	Length_kbp	GC	phylum
vOTU09933	97866	97.866	29.06	Bacteroidota
vOTU09965	17272	17.272	37.7	Bacteroidota
vOTU10009	33886	33.886	49.39	Bacteroidota
vOTU10021	40086	40.086	45.36	Bacteroidota
vOTU10035	74199	74.199	46.8	Bacteroidota
vOTU10059	28022	28.022	36.88	Bacteroidota
vOTU10092	105850	105.85	29.7	Bacteroidota
vOTU10103	5369	5.369	37.44	Bacteroidota
vOTU10107	56725	56.725	40.6	Bacteroidota
vOTU10125	98511	98.511	29.09	Bacteroidota
vOTU10194	120489	120.489	41.51	Bacteroidota
vOTU10214	98329	98.329	36.22	Bacteroidota
vOTU10234	43578	43.578	40.05	Bacteroidota
vOTU10249	89996	89.996	24.96	Bacteroidota
vOTU10304	83498	83.498	57.07	Bacteroidota
vOTU10317	32776	32.776	42.02	Bacteroidota
vOTU10344	51431	51.431	33.04	Bacteroidota
vOTU10392	64944	64.944	28.64	Bacteroidota
vOTU10394	69454	69.454	47.83	Bacteroidota
vOTU10427	9079	9.079	37.86	Bacteroidota
vOTU10430	13379	13.379	38.14	Bacteroidota
vOTU10456	67758	67.758	41.35	Bacteroidota
vOTU10530	102839	102.839	40.26	Bacteroidota
vOTU10565	51240	51.24	36.48	Bacteroidota
vOTU10665	54926	54.926	61.87	Bacteroidota
vOTU10683	44667	44.667	29.3	Bacteroidota
vOTU10751	102498	102.498	37.12	Bacteroidota
vOTU10760	25076	25.076	48.56	Bacteroidota
vOTU10768	46870	46.87	52.17	Bacteroidota
vOTU10802	66749	66.749	49.12	Bacteroidota
vOTU10853	21741	21.741	52.66	Bacteroidota
vOTU10867	64367	64.367	38.59	Bacteroidota
vOTU10904	60521	60.521	36.18	Bacteroidota
vOTU10908	6419	6.419	39.41	Bacteroidota
vOTU10923	46770	46.77	39.09	Bacteroidota
vOTU10939	70585	70.585	47.45	Bacteroidota
vOTU11010	49577	49.577	36.57	Bacteroidota
vOTU11025	24619	24.619	38.17	Bacteroidota
vOTU11032	84725	84.725	33.29	Bacteroidota
vOTU11094	16543	16.543	46.48	Bacteroidota
vOTU11118	58786	58.786	38.62	Bacteroidota
vOTU11119	28122	28.122	36.01	Bacteroidota
vOTU11147	6304	6.304	39.09	Bacteroidota
vOTU11176	29793	29.793	47.15	Bacteroidota
vOTU11200	51266	51.266	35.83	Bacteroidota
vOTU11225	109262	109.262	29.14	Bacteroidota
vOTU11242	44859	44.859	45.92	Bacteroidota
vOTU11243	12089	12.089	32.96	Bacteroidota
vOTU11293	14295	14.295	41.18	Bacteroidota
vOTU11301	72301	72.301	33.18	Bacteroidota
vOTU11307	17761	17.761	32.01	Bacteroidota
vOTU11383	47532	47.532	51.35	Bacteroidota
vOTU11462	58545	58.545	40.02	Bacteroidota
vOTU11485	28047	28.047	47.17	Bacteroidota
vOTU11508	50879	50.879	29.02	Bacteroidota
vOTU11521	87174	87.174	31.85	Bacteroidota
vOTU11542	42278	42.278	38.3	Bacteroidota
vOTU11566	102135	102.135	36.93	Bacteroidota
vOTU11567	97830	97.83	29.28	Bacteroidota
vOTU11687	50987	50.987	36.69	Bacteroidota
vOTU11689	78829	78.829	44.86	Bacteroidota
vOTU11693	47844	47.844	44.25	Bacteroidota
vOTU11746	37266	37.266	27.11	Bacteroidota
vOTU11763	56451	56.451	43.12	Bacteroidota
vOTU11810	128061	128.061	28.58	Bacteroidota
vOTU11847	93776	93.776	33.24	Bacteroidota
vOTU11859	23676	23.676	41.19	Bacteroidota
vOTU11883	34240	34.24	29.56	Bacteroidota
vOTU11967	81734	81.734	39.82	Bacteroidota
vOTU12011	22295	22.295	55.79	Bacteroidota
vOTU12038	48118	48.118	44.04	Bacteroidota
vOTU12067	4317	4.317	30.62	Bacteroidota
vOTU12070	127352	127.352	29.33	Bacteroidota
vOTU12073	96893	96.893	37.61	Bacteroidota
vOTU12079	89214	89.214	25	Bacteroidota
vOTU12092	94099	94.099	28.52	Bacteroidota
vOTU12095	55531	55.531	56.86	Bacteroidota
vOTU12146	91599	91.599	31.59	Bacteroidota
vOTU12185	30703	30.703	37.47	Bacteroidota
vOTU12203	66013	66.013	39.07	Bacteroidota
vOTU12207	42999	42.999	45.62	Bacteroidota
vOTU12215	93085	93.085	43.61	Bacteroidota
vOTU12251	127712	127.712	28.56	Bacteroidota
vOTU12274	27259	27.259	49.21	Bacteroidota
vOTU12334	44066	44.066	38.56	Bacteroidota
vOTU12363	137722	137.722	27.27	Bacteroidota
vOTU12386	38222	38.222	43.35	Bacteroidota
vOTU12399	101291	101.291	39.9	Bacteroidota
vOTU12477	93627	93.627	35.69	Bacteroidota
vOTU12513	7573	7.573	36.55	Bacteroidota
vOTU12525	29886	29.886	36.65	Bacteroidota
vOTU12557	6489	6.489	38.73	Bacteroidota
vOTU12569	24868	24.868	54.34	Bacteroidota
vOTU12582	52110	52.11	31.4	Bacteroidota
vOTU12684	46182	46.182	38.42	Bacteroidota
vOTU12725	56390	56.39	30.9	Bacteroidota
vOTU12748	47965	47.965	36.93	Bacteroidota
vOTU12772	61835	61.835	41.91	Bacteroidota
vOTU12827	80017	80.017	35.33	Bacteroidota
vOTU12856	7369	7.369	53.63	Bacteroidota
vOTU12876	108709	108.709	36.77	Bacteroidota
vOTU12882	59758	59.758	57.39	Bacteroidota
vOTU12898	89444	89.444	25.05	Bacteroidota
vOTU12951	59448	59.448	25.24	Bacteroidota
vOTU13016	59285	59.285	42.57	Bacteroidota
vOTU13024	110478	110.478	27.66	Bacteroidota
vOTU13039	97238	97.238	32.15	Bacteroidota
vOTU13079	50015	50.015	32.02	Bacteroidota
vOTU13136	25146	25.146	40.32	Bacteroidota
vOTU13142	63117	63.117	42.19	Bacteroidota
vOTU13190	95653	95.653	32.54	Bacteroidota
vOTU13194	37322	37.322	37.79	Bacteroidota
vOTU13254	21203	21.203	38.42	Bacteroidota
vOTU13255	47176	47.176	42.98	Bacteroidota
vOTU13315	36668	36.668	41.96	Bacteroidota
vOTU13318	60853	60.853	32.95	Bacteroidota
vOTU13406	74621	74.621	40.39	Bacteroidota
vOTU13442	63096	63.096	44.82	Bacteroidota
vOTU13464	6114	6.114	40.96	Bacteroidota
vOTU13481	43512	43.512	38.98	Bacteroidota
vOTU13552	64403	64.403	33.34	Bacteroidota
vOTU13617	152981	152.981	37.72	Bacteroidota
vOTU13620	5477	5.477	38.43	Bacteroidota
vOTU13621	14949	14.949	36.16	Bacteroidota
vOTU13686	24709	24.709	41.15	Bacteroidota
vOTU13718	47497	47.497	49.61	Bacteroidota
vOTU13722	96993	96.993	34.71	Bacteroidota
vOTU13894	37955	37.955	48.13	Bacteroidota
vOTU13898	39188	39.188	43.88	Bacteroidota
vOTU13920	78234	78.234	37.95	Bacteroidota
vOTU13927	27154	27.154	40.93	Bacteroidota
vOTU13973	99449	99.449	28.98	Bacteroidota
vOTU14034	67297	67.297	24.48	Bacteroidota
vOTU14128	74848	74.848	48.61	Bacteroidota
vOTU14192	38777	38.777	42.36	Bacteroidota
vOTU14210	46554	46.554	39.01	Bacteroidota
vOTU14221	119120	119.12	35.04	Bacteroidota
vOTU14267	6012	6.012	40.57	Bacteroidota
vOTU14313	89402	89.402	32.39	Bacteroidota
vOTU14333	4864	4.864	36.37	Bacteroidota
vOTU14388	27627	27.627	41.96	Bacteroidota
vOTU14404	48440	48.44	38.65	Bacteroidota
vOTU14417	6697	6.697	36.66	Bacteroidota
vOTU14419	58653	58.653	41.39	Bacteroidota
vOTU14529	53976	53.976	43.46	Bacteroidota
vOTU14533	34343	34.343	47.33	Bacteroidota
vOTU14580	70215	70.215	38.15	Bacteroidota
vOTU14620	23947	23.947	39.01	Bacteroidota
vOTU14638	150323	150.323	30	Bacteroidota
vOTU14728	6632	6.632	37.42	Bacteroidota
vOTU14777	25803	25.803	34.62	Bacteroidota
vOTU14808	97303	97.303	29.17	Bacteroidota
vOTU14926	45707	45.707	42.3	Bacteroidota
vOTU14934	139103	139.103	38.13	Bacteroidota
vOTU14947	16024	16.024	49.71	Bacteroidota
vOTU14971	97500	97.5	34.55	Bacteroidota
vOTU14975	64503	64.503	39.55	Bacteroidota
vOTU14997	33675	33.675	57.92	Bacteroidota
vOTU15000	95509	95.509	29.15	Bacteroidota
vOTU15045	29918	29.918	38.4	Bacteroidota
vOTU15077	98019	98.019	29.21	Bacteroidota
vOTU15135	25953	25.953	36.88	Bacteroidota
vOTU15164	57642	57.642	38.68	Bacteroidota
vOTU15236	34168	34.168	42.26	Bacteroidota
vOTU15270	27969	27.969	35.33	Bacteroidota
vOTU15281	165075	165.075	50.38	Bacteroidota
vOTU15294	38476	38.476	40.29	Bacteroidota
vOTU15348	108822	108.822	29.99	Bacteroidota
vOTU15351	89518	89.518	26.66	Bacteroidota
vOTU15447	168149	168.149	30.33	Bacteroidota
vOTU15458	6020	6.02	39.95	Bacteroidota
vOTU15511	55463	55.463	30.96	Bacteroidota
vOTU15611	52315	52.315	45.11	Bacteroidota
vOTU15658	200335	200.335	26.06	Bacteroidota
vOTU15660	125037	125.037	28.98	Bacteroidota
vOTU15710	33354	33.354	42.91	Bacteroidota
vOTU15742	33217	33.217	50.38	Bacteroidota
vOTU15757	116906	116.906	41.88	Bacteroidota
vOTU15764	42635	42.635	40.07	Bacteroidota
vOTU15827	172741	172.741	30.39	Bacteroidota
vOTU15855	56894	56.894	41.77	Bacteroidota
vOTU15865	48652	48.652	41.55	Bacteroidota
vOTU15877	23060	23.06	41.74	Bacteroidota
vOTU15890	15667	15.667	30.35	Bacteroidota
vOTU15895	97383	97.383	31.81	Bacteroidota
vOTU15919	57902	57.902	41.34	Bacteroidota
vOTU15933	39276	39.276	36.46	Bacteroidota
vOTU15971	49176	49.176	36.72	Bacteroidota
vOTU15991	99249	99.249	33.74	Bacteroidota
vOTU16001	149314	149.314	37.92	Bacteroidota
vOTU16032	49852	49.852	37.13	Bacteroidota
vOTU16070	97031	97.031	37.75	Bacteroidota
vOTU16075	74206	74.206	30.92	Bacteroidota
vOTU16110	34743	34.743	41.44	Bacteroidota
vOTU16170	80031	80.031	44.38	Bacteroidota
vOTU16181	93522	93.522	31.95	Bacteroidota
vOTU16191	101921	101.921	34.84	Bacteroidota
vOTU16266	40205	40.205	38.47	Bacteroidota
vOTU16334	95907	95.907	35.41	Bacteroidota
vOTU16375	54595	54.595	42.72	Bacteroidota
vOTU16381	23187	23.187	37.97	Bacteroidota
vOTU16398	5871	5.871	38.29	Bacteroidota
vOTU16408	37845	37.845	47.15	Bacteroidota
vOTU16423	60800	60.8	40.64	Bacteroidota
vOTU16427	6213	6.213	35.09	Bacteroidota
vOTU16455	25748	25.748	40.01	Bacteroidota
vOTU16468	51395	51.395	36.73	Bacteroidota
vOTU16475	95308	95.308	35.96	Bacteroidota
vOTU16524	97331	97.331	28.86	Bacteroidota
vOTU16539	55936	55.936	44.87	Bacteroidota
vOTU16646	71199	71.199	44.52	Bacteroidota
vOTU16818	49480	49.48	49.69	Bacteroidota
vOTU16822	5890	5.89	41.24	Bacteroidota
vOTU16830	91252	91.252	25.01	Bacteroidota
vOTU16849	52054	52.054	44.58	Bacteroidota
vOTU16885	35022	35.022	38.87	Bacteroidota
vOTU16965	6386	6.386	36.96	Bacteroidota
vOTU16979	57018	57.018	29.4	Bacteroidota
vOTU17052	96924	96.924	32.06	Bacteroidota
vOTU17062	38812	38.812	38.93	Bacteroidota
vOTU17079	97556	97.556	29.2	Bacteroidota
vOTU17084	95331	95.331	54.18	Bacteroidota
vOTU17111	68156	68.156	34.89	Bacteroidota
vOTU17139	46669	46.669	38.74	Bacteroidota
vOTU17205	57388	57.388	38.12	Bacteroidota
vOTU17244	111407	111.407	28.35	Bacteroidota
vOTU17261	24178	24.178	51.66	Bacteroidota
vOTU17284	97670	97.67	29.13	Bacteroidota
vOTU17414	81601	81.601	24.89	Bacteroidota
vOTU17432	99093	99.093	37.65	Bacteroidota
vOTU17434	38854	38.854	51.45	Bacteroidota
vOTU17471	6241	6.241	40.89	Bacteroidota
vOTU17477	24601	24.601	39.6	Bacteroidota
vOTU17487	16985	16.985	45.63	Bacteroidota
vOTU17502	47394	47.394	43.84	Bacteroidota
vOTU17522	26830	26.83	48.4	Bacteroidota
vOTU17556	6146	6.146	38.07	Bacteroidota
vOTU17571	52847	52.847	37.32	Bacteroidota
vOTU17588	6509	6.509	37.47	Bacteroidota
vOTU17593	28385	28.385	39.57	Bacteroidota
vOTU17646	77957	77.957	45.87	Bacteroidota
vOTU17685	60237	60.237	52.24	Bacteroidota
vOTU17769	75271	75.271	33.76	Bacteroidota
vOTU17775	21638	21.638	39.62	Bacteroidota
vOTU17845	50610	50.61	54.46	Bacteroidota
vOTU17846	86165	86.165	44.64	Bacteroidota
vOTU17858	5735	5.735	40.02	Bacteroidota
vOTU17861	15195	15.195	51.15	Bacteroidota
vOTU17930	41942	41.942	44.87	Bacteroidota
vOTU17933	28929	28.929	40.28	Bacteroidota
vOTU17992	67965	67.965	37.04	Bacteroidota
vOTU17994	65210	65.21	32.23	Bacteroidota
vOTU18035	28216	28.216	53.58	Bacteroidota
vOTU18060	26722	26.722	45.46	Bacteroidota
vOTU18091	133610	133.61	26.3	Bacteroidota
vOTU18153	21526	21.526	54.92	Bacteroidota
vOTU18186	76361	76.361	49.31	Bacteroidota
vOTU18294	5594	5.594	40.53	Bacteroidota
vOTU18318	35804	35.804	41.88	Bacteroidota
vOTU18356	41849	41.849	51.15	Bacteroidota
vOTU18411	87585	87.585	34.59	Bacteroidota
vOTU18427	55994	55.994	42.21	Bacteroidota
vOTU18435	33924	33.924	45.39	Bacteroidota
vOTU18439	61562	61.562	31.53	Bacteroidota
vOTU18483	72185	72.185	32.52	Bacteroidota
vOTU18501	96761	96.761	32.17	Bacteroidota
vOTU18502	6264	6.264	40.15	Bacteroidota
vOTU18541	96502	96.502	32.09	Bacteroidota
vOTU18542	47608	47.608	40.3	Bacteroidota
vOTU18547	55845	55.845	59.36	Bacteroidota
vOTU18657	42230	42.23	43.07	Bacteroidota
vOTU18718	26728	26.728	31.91	Bacteroidota
vOTU18720	96994	96.994	29.2	Bacteroidota
vOTU18726	16136	16.136	38.65	Bacteroidota
vOTU18727	49661	49.661	30.48	Bacteroidota
vOTU18756	51815	51.815	48.19	Bacteroidota
vOTU18780	98521	98.521	34.53	Bacteroidota
vOTU18825	96447	96.447	37.76	Bacteroidota
vOTU18848	96962	96.962	29.25	Bacteroidota
vOTU18860	95336	95.336	39.95	Bacteroidota
vOTU18874	42703	42.703	38.56	Bacteroidota
vOTU18974	63113	63.113	35.86	Bacteroidota
vOTU18991	94452	94.452	34.93	Bacteroidota
vOTU19029	62026	62.026	49.48	Bacteroidota
vOTU19038	49973	49.973	48.31	Bacteroidota
vOTU19051	29222	29.222	34.56	Bacteroidota
vOTU19073	98904	98.904	29.93	Bacteroidota
vOTU19086	85908	85.908	35.34	Bacteroidota
vOTU19166	39677	39.677	43.3	Bacteroidota
vOTU19201	40011	40.011	56.7	Bacteroidota
vOTU19209	71447	71.447	39	Bacteroidota
vOTU19270	97018	97.018	37.26	Bacteroidota
vOTU19273	32312	32.312	54.36	Bacteroidota
vOTU19319	29839	29.839	28.7	Bacteroidota
vOTU19360	20093	20.093	29.64	Bacteroidota
vOTU19375	57752	57.752	45.68	Bacteroidota
vOTU19379	8594	8.594	38.19	Bacteroidota
vOTU19434	6355	6.355	36.84	Bacteroidota
vOTU19535	123716	123.716	38.7	Bacteroidota
vOTU19552	48671	48.671	38.61	Bacteroidota
vOTU19601	5936	5.936	40.68	Bacteroidota
vOTU19653	8090	8.09	37.61	Bacteroidota
vOTU19655	63727	63.727	30.96	Bacteroidota
vOTU19681	97961	97.961	35.23	Bacteroidota
vOTU19689	79863	79.863	25.03	Bacteroidota
vOTU19699	70511	70.511	36.79	Bacteroidota
vOTU19706	92738	92.738	29	Bacteroidota
vOTU19710	99045	99.045	29.13	Bacteroidota
vOTU19735	30590	30.59	34.17	Bacteroidota
vOTU19758	42381	42.381	41.64	Bacteroidota
vOTU19759	11959	11.959	31.93	Bacteroidota
vOTU19774	108447	108.447	33.99	Bacteroidota
vOTU19814	6607	6.607	37.55	Bacteroidota
vOTU19822	15906	15.906	45.32	Bacteroidota
vOTU19831	44883	44.883	44.63	Bacteroidota
vOTU19889	6099	6.099	40.12	Bacteroidota
vOTU19954	95885	95.885	29.13	Bacteroidota
vOTU20060	96339	96.339	32.19	Bacteroidota
vOTU20136	96719	96.719	29.17	Bacteroidota
vOTU20138	72770	72.77	46.12	Bacteroidota
vOTU20153	85447	85.447	26.73	Bacteroidota
vOTU20158	51133	51.133	45.08	Bacteroidota
vOTU20222	81619	81.619	38.5	Bacteroidota
vOTU20283	85091	85.091	31.96	Bacteroidota
vOTU20287	95578	95.578	29.21	Bacteroidota
vOTU20290	39755	39.755	53.68	Bacteroidota
vOTU20334	29446	29.446	39.74	Bacteroidota
vOTU20337	105997	105.997	36.74	Bacteroidota
vOTU20339	6264	6.264	40.04	Bacteroidota
vOTU20350	58668	58.668	50.32	Bacteroidota
vOTU20377	36717	36.717	42.4	Bacteroidota
vOTU20383	57484	57.484	40.7	Bacteroidota
vOTU20386	81619	81.619	58.44	Bacteroidota
vOTU20394	65241	65.241	29.29	Bacteroidota
vOTU20437	45046	45.046	49.59	Bacteroidota
vOTU20495	100183	100.183	29.11	Bacteroidota
vOTU20542	91328	91.328	30.86	Bacteroidota
vOTU20603	97076	97.076	29.12	Bacteroidota
vOTU20636	42730	42.73	46.12	Bacteroidota
vOTU20690	59669	59.669	32.45	Bacteroidota
vOTU20721	56665	56.665	35.48	Bacteroidota
vOTU20748	72780	72.78	48.38	Bacteroidota
vOTU20785	91274	91.274	26.57	Bacteroidota
vOTU20817	70901	70.901	47.1	Bacteroidota
vOTU20883	6987	6.987	42.75	Bacteroidota
vOTU20886	57523	57.523	34.03	Bacteroidota
vOTU20890	43519	43.519	41.38	Bacteroidota
vOTU20903	138809	138.809	30.87	Bacteroidota
vOTU20964	56567	56.567	41.01	Bacteroidota
vOTU21048	49982	49.982	36.87	Bacteroidota
vOTU21059	71838	71.838	44.67	Bacteroidota
vOTU21068	5577	5.577	37.1	Bacteroidota
vOTU21082	38437	38.437	41.7	Bacteroidota
vOTU21090	15760	15.76	39.57	Bacteroidota
vOTU21095	100078	100.078	37.54	Bacteroidota
vOTU21137	15732	15.732	51.11	Bacteroidota
vOTU21202	91182	91.182	30.4	Bacteroidota
vOTU21211	51270	51.27	31.05	Bacteroidota
vOTU21257	93359	93.359	30.17	Bacteroidota
vOTU21349	122992	122.992	30.67	Bacteroidota
vOTU21397	24246	24.246	44.89	Bacteroidota
vOTU21439	52687	52.687	48.96	Bacteroidota
vOTU21444	76174	76.174	38.32	Bacteroidota
vOTU21473	148944	148.944	34.09	Bacteroidota
vOTU21512	170557	170.557	30.64	Bacteroidota
vOTU21541	77627	77.627	37.49	Bacteroidota
vOTU21603	6319	6.319	40.24	Bacteroidota
vOTU21636	10308	10.308	43.04	Bacteroidota
vOTU21667	98470	98.47	37.64	Bacteroidota
vOTU21668	98017	98.017	37.6	Bacteroidota
vOTU21733	92531	92.531	29.19	Bacteroidota
vOTU21736	175026	175.026	30.61	Bacteroidota
vOTU21754	6026	6.026	40.74	Bacteroidota
vOTU21768	36347	36.347	54.47	Bacteroidota
vOTU21862	96262	96.262	29.22	Bacteroidota
vOTU21868	37632	37.632	38.36	Bacteroidota
vOTU21873	61976	61.976	29.08	Bacteroidota
vOTU21879	97600	97.6	29.14	Bacteroidota
vOTU21927	63998	63.998	30.14	Bacteroidota
vOTU21979	75228	75.228	40.91	Bacteroidota
vOTU22018	45069	45.069	36.7	Bacteroidota
vOTU22034	32778	32.778	50.74	Bacteroidota
vOTU22062	100288	100.288	35.49	Bacteroidota
vOTU22063	46616	46.616	38.54	Bacteroidota
vOTU22066	101725	101.725	32.45	Bacteroidota
vOTU22071	5995	5.995	37.11	Bacteroidota
vOTU22092	50648	50.648	43.18	Bacteroidota
vOTU22140	19128	19.128	34.42	Bacteroidota
vOTU22143	37682	37.682	42.24	Bacteroidota
vOTU22202	176442	176.442	33.16	Bacteroidota
vOTU22290	94840	94.84	29.36	Bacteroidota
vOTU22354	6143	6.143	39.09	Bacteroidota
vOTU22430	98291	98.291	37.23	Bacteroidota
vOTU22458	84954	84.954	26.66	Bacteroidota
vOTU22531	78704	78.704	28.94	Bacteroidota
vOTU22544	67492	67.492	34.71	Bacteroidota
vOTU22568	145810	145.81	28.02	Bacteroidota
vOTU22605	96256	96.256	36.18	Bacteroidota
vOTU22618	31032	31.032	46.1	Bacteroidota
vOTU00015	8409	8.409	40.02	Bacillota
vOTU00081	33015	33.015	51.18	Bacillota
vOTU00145	40407	40.407	56.31	Bacillota
vOTU00440	87277	87.277	37.7	Bacillota
vOTU00446	106505	106.505	48.81	Bacillota
vOTU00547	86813	86.813	46	Bacillota
vOTU00634	55476	55.476	35.29	Bacillota
vOTU01218	37774	37.774	45.38	Bacillota
vOTU01310	72471	72.471	55.17	Bacillota
vOTU01744	109427	109.427	49.07	Bacillota
vOTU01922	97514	97.514	29.18	Bacillota
vOTU02501	50495	50.495	50.22	Bacillota
vOTU02673	38658	38.658	60.36	Bacillota
vOTU02727	92476	92.476	30.57	Bacillota
vOTU02848	70041	70.041	48.53	Bacillota
vOTU02966	38227	38.227	28.7	Bacillota
vOTU03005	74193	74.193	46.79	Bacillota
vOTU03173	49717	49.717	38.57	Bacillota
vOTU03227	17001	17.001	53.16	Bacillota
vOTU03258	24907	24.907	47.12	Bacillota
vOTU03264	108033	108.033	35.35	Bacillota
vOTU03664	107562	107.562	41.62	Bacillota
vOTU03806	51634	51.634	53.42	Bacillota
vOTU03835	48533	48.533	47.35	Bacillota
vOTU03874	43785	43.785	53.94	Bacillota
vOTU03883	36495	36.495	44.71	Bacillota
vOTU04258	28095	28.095	52.68	Bacillota
vOTU05065	35378	35.378	56.9	Bacillota
vOTU05131	50595	50.595	51.58	Bacillota
vOTU05184	24355	24.355	47.76	Bacillota
vOTU05692	21684	21.684	44.59	Bacillota
vOTU05931	32345	32.345	45.93	Bacillota
vOTU06136	7127	7.127	38.94	Bacillota
vOTU06257	86377	86.377	51.81	Bacillota
vOTU06278	100850	100.85	41.64	Bacillota
vOTU06334	16076	16.076	41.02	Bacillota
vOTU06698	52066	52.066	52.64	Bacillota
vOTU07219	47855	47.855	52.13	Bacillota
vOTU07353	95053	95.053	51.26	Bacillota
vOTU07698	82065	82.065	36.23	Bacillota
vOTU07821	101113	101.113	46.63	Bacillota
vOTU07938	11486	11.486	37.28	Bacillota
vOTU08325	46206	46.206	51.07	Bacillota
vOTU08778	11468	11.468	37.27	Bacillota
vOTU09101	15638	15.638	38.04	Bacillota
vOTU09172	81065	81.065	46.87	Bacillota
vOTU09176	52506	52.506	50.41	Bacillota
vOTU09455	22855	22.855	30.43	Bacillota
vOTU09809	40332	40.332	47.29	Bacillota
vOTU09850	27370	27.37	50.75	Bacillota
vOTU10130	148877	148.877	39.6	Bacillota
vOTU10970	77712	77.712	49.53	Bacillota
vOTU11305	12527	12.527	41.35	Bacillota
vOTU11430	15245	15.245	33.46	Bacillota
vOTU11589	124432	124.432	49.83	Bacillota
vOTU11672	25658	25.658	50.33	Bacillota
vOTU11704	36682	36.682	51.98	Bacillota
vOTU12072	70136	70.136	45.24	Bacillota
vOTU12546	16014	16.014	48.92	Bacillota
vOTU12624	22331	22.331	30.27	Bacillota
vOTU12744	133692	133.692	49.86	Bacillota
vOTU12788	52693	52.693	54.99	Bacillota
vOTU12875	28946	28.946	55.04	Bacillota
vOTU13051	137679	137.679	49.35	Bacillota
vOTU13233	89114	89.114	44.25	Bacillota
vOTU13426	84163	84.163	50.42	Bacillota
vOTU13518	20211	20.211	55.42	Bacillota
vOTU14157	84772	84.772	56.34	Bacillota
vOTU14182	18810	18.81	56.62	Bacillota
vOTU14277	47507	47.507	54.34	Bacillota
vOTU14430	47926	47.926	49.14	Bacillota
vOTU14458	33990	33.99	46.58	Bacillota
vOTU15355	67065	67.065	53.23	Bacillota
vOTU15399	52484	52.484	44.47	Bacillota
vOTU15464	44026	44.026	54.39	Bacillota
vOTU15698	63395	63.395	57.67	Bacillota
vOTU15771	42023	42.023	44.55	Bacillota
vOTU15856	36248	36.248	40.73	Bacillota
vOTU16122	38074	38.074	31.35	Bacillota
vOTU16308	98035	98.035	29.17	Bacillota
vOTU16346	57945	57.945	39.65	Bacillota
vOTU16508	47886	47.886	37.06	Bacillota
vOTU16730	63830	63.83	49.36	Bacillota
vOTU16804	28288	28.288	29.66	Bacillota
vOTU16846	49298	49.298	47.87	Bacillota
vOTU16907	45259	45.259	40.14	Bacillota
vOTU17086	34035	34.035	43.94	Bacillota
vOTU17874	26499	26.499	42.68	Bacillota
vOTU18144	114836	114.836	46.89	Bacillota
vOTU18229	34780	34.78	44.33	Bacillota
vOTU18447	33466	33.466	36.71	Bacillota
vOTU18562	38271	38.271	47.8	Bacillota
vOTU18609	21803	21.803	28.36	Bacillota
vOTU18704	64377	64.377	46.32	Bacillota
vOTU18981	39116	39.116	55.46	Bacillota
vOTU19098	97161	97.161	29.27	Bacillota
vOTU19130	32564	32.564	52.88	Bacillota
vOTU19550	36319	36.319	50.14	Bacillota
vOTU19823	137550	137.55	49.21	Bacillota
vOTU19863	75773	75.773	54.09	Bacillota
vOTU20043	129479	129.479	49.48	Bacillota
vOTU20100	72430	72.43	56.76	Bacillota
vOTU20113	83114	83.114	41	Bacillota
vOTU20494	86331	86.331	52.17	Bacillota
vOTU21036	94655	94.655	29.27	Bacillota
vOTU21106	72876	72.876	48.39	Bacillota
vOTU21141	96460	96.46	29.14	Bacillota
vOTU21435	31366	31.366	39.57	Bacillota
vOTU21492	92046	92.046	41.55	Bacillota
vOTU21682	44375	44.375	46.98	Bacillota
vOTU00138	21365	21.365	59.32	Actinobacteria
vOTU00207	18799	18.799	60.1	Actinobacteria
vOTU00293	30372	30.372	54.71	Actinobacteria
vOTU00298	15875	15.875	48.35	Actinobacteria
vOTU00629	29831	29.831	55.04	Actinobacteria
vOTU00639	37621	37.621	50.88	Actinobacteria
vOTU00683	14008	14.008	55.7	Actinobacteria
vOTU00767	27650	27.65	54.5	Actinobacteria
vOTU00913	42044	42.044	55.38	Actinobacteria
vOTU01211	29374	29.374	63.42	Actinobacteria
vOTU01317	34444	34.444	60.79	Actinobacteria
vOTU01328	105036	105.036	44.46	Actinobacteria
vOTU01339	42380	42.38	53.82	Actinobacteria
vOTU01469	39878	39.878	66.17	Actinobacteria
vOTU01570	31302	31.302	48.99	Actinobacteria
vOTU01772	29664	29.664	49.51	Actinobacteria
vOTU01886	51709	51.709	54.99	Actinobacteria
vOTU01931	11854	11.854	52.39	Actinobacteria
vOTU01996	42478	42.478	45.86	Actinobacteria
vOTU02119	44133	44.133	54.55	Actinobacteria
vOTU02154	37638	37.638	40.42	Actinobacteria
vOTU02502	16588	16.588	51.31	Actinobacteria
vOTU02949	81042	81.042	51.09	Actinobacteria
vOTU03618	90470	90.47	50.31	Actinobacteria
vOTU03692	14579	14.579	31.25	Actinobacteria
vOTU03750	29192	29.192	61.43	Actinobacteria
vOTU03807	26139	26.139	61.1	Actinobacteria
vOTU03937	111702	111.702	42.67	Actinobacteria
vOTU04464	33259	33.259	57.25	Actinobacteria
vOTU04471	15720	15.72	48.68	Actinobacteria
vOTU04643	73517	73.517	30.81	Actinobacteria
vOTU05187	31188	31.188	54.09	Actinobacteria
vOTU05463	28332	28.332	45.38	Actinobacteria
vOTU05540	10078	10.078	51.19	Actinobacteria
vOTU05667	29726	29.726	54.5	Actinobacteria
vOTU05690	74410	74.41	62.4	Actinobacteria
vOTU06020	57469	57.469	45.75	Actinobacteria
